Series Name	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
"Population ages 25-29, female (% of female population)"	Ethiopia	ETH	6.796282644	6.935350862	7.459182358	7.570139992	7.635310631	7.671817172	7.660840563	7.634950831	7.64030764	7.700837467	7.795445268	7.933985025
"Population ages 25-29, female (% of female population)"	"Gambia, The"	GMB	8.731954415	7.814037522	8.277012485	8.20864857	8.148658964	8.038860941	7.937092374	7.855240733	7.80167037	7.777494054	7.719529337	7.690944466
"Population ages 25-29, female (% of female population)"	Georgia	GEO	8.03300764	6.743427476	6.860218603	6.836688693	6.841803907	6.93339441	7.016744885	7.051901706	7.006276694	6.878462106	6.862319738	6.831956624
"Population ages 25-29, female (% of female population)"	Ghana	GHA	7.521048436	8.004374759	8.399698741	8.469539154	8.512850483	8.471503406	8.405942253	8.326569942	8.24908535	8.183894368	8.122639002	8.074010635
"Population ages 25-29, female (% of female population)"	Guinea	GIN	7.172961513	6.954330056	7.324448179	7.370526763	7.416689577	7.455351094	7.495746559	7.536680094	7.576933137	7.61552823	7.652482624	7.689714008
"Population ages 25-29, female (% of female population)"	Guinea-Bissau	GNB	6.800714545	7.084719282	7.988172723	8.138632251	8.250870852	8.316793452	8.354943633	8.370922808	8.374694561	8.373296897	8.359478378	8.344236096
"Population ages 25-29, female (% of female population)"	Haiti	HTI	7.65938795	7.311110731	8.773087515	8.978839037	9.113958047	9.17430978	9.168874033	9.11641491	9.048432206	8.987384468	8.932829508	8.876050042
"Population ages 25-29, female (% of female population)"	Honduras	HND	7.497203389	7.912089587	8.552302594	8.61100716	8.661701503	8.707197437	8.741859592	8.772778636	8.809718952	8.857115517	8.914436553	8.977318838
"Population ages 25-29, female (% of female population)"	India	IND	7.969080337	8.067171112	8.44523961	8.514772873	8.564172978	8.597986668	8.616987874	8.620125454	8.606900735	8.578312676	8.547986641	8.497204017
"Population ages 25-29, female (% of female population)"	Indonesia	IDN	8.545090105	9.061047846	8.890625869	8.902782535	8.906378401	8.808155844	8.658508974	8.483476834	8.319771718	8.187749116	8.079323991	8.003358319
"Population ages 25-29, female (% of female population)"	Kenya	KEN	7.153658389	7.887290919	8.565779742	8.619988415	8.662943339	8.681136132	8.695954819	8.693380659	8.653022307	8.568605971	8.45485134	8.296750404
"Population ages 25-29, female (% of female population)"	Kiribati	KIR	8.603913852	6.938994768	8.00144098	8.156750617	8.344685995	8.404689764	8.503520801	8.601056971	8.635738893	8.584511737	8.5165451	8.350139819
"Population ages 25-29, female (% of female population)"	"Korea, Dem. People’s Rep."	PRK	7.918240397	9.568985691	6.74933419	7.008369814	7.164194605	7.246476221	7.239392199	7.179055979	7.131457801	7.134591802	7.172963422	7.244966605
"Population ages 25-29, female (% of female population)"	Kosovo	XKX	..	..	..	..	..	..	..	..	..	..	..	..
"Population ages 25-29, female (% of female population)"	Kyrgyz Republic	KGZ	8.507383178	7.810713729	7.996710513	8.061263216	8.240062393	8.583950246	9.025732569	9.481653971	9.817850769	9.947355234	9.873625744	9.61723664
"Population ages 25-29, female (% of female population)"	Lao PDR	LAO	7.394620446	7.624027356	8.056252173	8.18019495	8.318614745	8.496582241	8.66907853	8.820126735	8.937374492	9.015897331	9.126065746	9.225182
"Population ages 25-29, female (% of female population)"	Lesotho	LSO	6.997478332	7.394524202	8.497792511	8.700282215	8.878478469	9.043099568	9.163018906	9.248501935	9.315114344	9.372656099	9.37022894	9.356875796
"Population ages 25-29, female (% of female population)"	Liberia	LBR	7.185732217	7.553317474	7.801362029	7.814918921	7.812766686	7.794112484	7.762344007	7.721535884	7.674213521	7.622756273	7.566273047	7.503663819
"Population ages 25-29, female (% of female population)"	Madagascar	MDG	7.428923583	7.543693592	7.527697246	7.508460688	7.502987421	7.505770084	7.521050373	7.549288584	7.590404695	7.643629937	7.709706275	7.782607475
"Population ages 25-29, female (% of female population)"	Malawi	MWI	7.413987038	7.36082564	7.396941123	7.420581732	7.503926559	7.603804346	7.756098017	7.928263694	8.074957256	8.172757782	8.239860344	8.257229764
"Population ages 25-29, female (% of female population)"	Mali	MLI	6.495367636	7.299391695	7.436944675	7.400579264	7.358032559	7.277669635	7.195534369	7.116900062	7.050595055	7.003369571	6.99043744	6.993867481
"Population ages 25-29, female (% of female population)"	Mauritania	MRT	7.399948721	7.726255796	7.879601159	7.885014499	7.888366937	7.899171112	7.911080543	7.92273182	7.932493298	7.939089033	7.928647003	7.918920645
"Population ages 25-29, female (% of female population)"	"Micronesia, Fed. Sts."	FSM	7.276127332	6.965521142	8.018269475	8.395342901	8.614298671	8.807256057	8.830681032	8.744841748	8.675529296	8.701370078	8.864395849	9.100981631
"Population ages 25-29, female (% of female population)"	Moldova	MDA	7.706769139	6.803721472	8.247059033	8.310478292	8.416373572	8.695999342	9.062246253	9.460946303	9.770733784	9.890271144	9.735358226	9.353511743
"Population ages 25-29, female (% of female population)"	Mongolia	MNG	8.636506261	9.066945575	9.140813567	9.189140114	9.329104338	9.53896088	9.838267335	10.13254422	10.29074708	10.24465544	10.01419781	9.623220707
"Population ages 25-29, female (% of female population)"	Morocco	MAR	8.487139543	8.226578594	8.940133121	9.024286128	9.031398586	9.005732322	8.90046601	8.743608446	8.583017885	8.447174469	8.347313988	8.279854325
"Population ages 25-29, female (% of female population)"	Mozambique	MOZ	6.502335403	7.700769539	7.464563371	7.446426272	7.419631699	7.373340846	7.321900106	7.275667622	7.249097557	7.249568373	7.263502835	7.298776915
"Population ages 25-29, female (% of female population)"	Myanmar	MMR	8.200955592	8.699393688	8.684889018	8.530155843	8.322380018	8.227890678	8.137279192	8.057458477	7.995425873	7.953492145	7.941962697	7.940733286
"Population ages 25-29, female (% of female population)"	Nepal	NPL	7.317666012	7.756079033	8.015545787	8.017259325	8.052240001	8.14489322	8.261321773	8.393012308	8.52135129	8.625117536	8.722179809	8.795915165
"Population ages 25-29, female (% of female population)"	Nicaragua	NIC	7.378324303	8.185884874	9.077068096	9.161410186	9.212547327	9.246180062	9.250977356	9.228284945	9.181699225	9.114381692	9.052249978	8.970736777
"Population ages 25-29, female (% of female population)"	Niger	NER	7.197027879	6.988166841	6.893408795	6.872908983	6.83652275	6.772060493	6.699325714	6.628395189	6.573358033	6.542128362	6.52479964	6.527289857
"Population ages 25-29, female (% of female population)"	Nigeria	NGA	7.064040434	7.460026837	7.755861641	7.744088799	7.719413012	7.678561789	7.628654358	7.574077514	7.521153018	7.474292193	7.425639462	7.385201567
"Population ages 25-29, female (% of female population)"	Pakistan	PAK	7.608266962	7.39399601	8.152274745	8.258953476	8.38214634	8.503444847	8.645259146	8.78319075	8.884391551	8.93299584	8.944632352	8.910775284
"Population ages 25-29, female (% of female population)"	Papua New Guinea	PNG	7.785696493	8.072560489	8.238921901	8.217908715	8.180781897	8.125302689	8.058030506	7.988825573	7.930643641	7.891285559	7.870108938	7.862473808
"Population ages 25-29, female (% of female population)"	Philippines	PHL	8.240879617	7.969151551	8.021729548	8.00678324	7.984083431	7.99158934	8.008805784	8.035879257	8.077771917	8.137580447	8.224948719	8.329127913
"Population ages 25-29, female (% of female population)"	Rwanda	RWA	6.959609872	7.038831704	8.94106827	9.256134619	9.447538236	9.534764531	9.531273395	9.43797569	9.26136675	9.016894511	8.735126603	8.389966769
"Population ages 25-29, female (% of female population)"	Sao Tome and Principe	STP	7.086203298	7.01492965	7.780505828	7.378453006	7.206796802	7.26341572	7.506994263	7.831594635	8.070880488	8.140505968	8.08532685	7.895301228
"Population ages 25-29, female (% of female population)"	Senegal	SEN	6.847243323	7.537480912	8.101462128	8.149005662	8.166378028	8.155552491	8.121268328	8.070794626	8.01647902	7.96688912	7.923509982	7.887107032
"Population ages 25-29, female (% of female population)"	Sierra Leone	SLE	6.918184534	7.537293121	7.828943871	7.86087871	7.8802455	7.876451362	7.867290129	7.855142982	7.845874719	7.8451981	7.858308228	7.874811681
"Population ages 25-29, female (% of female population)"	Solomon Islands	SLB	7.136638835	8.523710497	8.506756648	8.43302732	8.354357246	8.167423712	7.978862574	7.803199203	7.658741516	7.557157299	7.508652867	7.49594908
"Population ages 25-29, female (% of female population)"	Somalia	SOM	7.374289032	7.305767556	6.675939464	6.709450769	6.777754657	6.843842061	6.939597083	7.050911219	7.158908133	7.251768284	7.287388148	7.309985703
"Population ages 25-29, female (% of female population)"	South Sudan	SSD	7.346482384	7.413861085	7.293786955	7.302227087	7.35193731	7.408468774	7.497789714	7.606075405	7.713481305	7.809161677	7.877412883	7.934662024
"Population ages 25-29, female (% of female population)"	Sri Lanka	LKA	8.745630093	8.00084556	8.425802845	8.280719322	8.096023781	7.925796624	7.7319315	7.528443636	7.336325539	7.171977638	7.053832676	6.958329813
"Population ages 25-29, female (% of female population)"	Sudan	SDN	7.280321007	7.56576543	7.650061835	7.626666284	7.58724718	7.544350442	7.486045742	7.430150613	7.402126326	7.415513016	7.465727623	7.54995129
"Population ages 25-29, female (% of female population)"	Swaziland	SWZ	7.422072193	7.293535663	8.370903561	8.625593976	8.89232875	9.147782104	9.402423281	9.635112938	9.819069952	9.940225097	9.999075778	9.999744724
"Population ages 25-29, female (% of female population)"	Syrian Arab Republic	SYR	7.368978302	8.322393892	9.318527893	9.486299198	9.612497662	9.299075541	8.86748072	8.325153924	7.697689395	7.029525873	6.811689821	6.601316568
"Population ages 25-29, female (% of female population)"	Tajikistan	TJK	8.123435051	7.588157464	8.099900539	8.265834237	8.471654431	8.726659761	9.023601736	9.305136026	9.493285947	9.549834062	9.502390088	9.340499729
"Population ages 25-29, female (% of female population)"	Tanzania	TZA	7.240131212	7.564507408	7.705338787	7.71074832	7.712131961	7.703112448	7.683894579	7.659737786	7.63888839	7.624952693	7.610466958	7.606336043
"Population ages 25-29, female (% of female population)"	Timor-Leste	TLS	8.754997375	6.769430601	6.373762959	6.798212984	7.014832731	7.034675957	6.93641517	6.77024537	6.619031664	6.541984158	6.544536157	6.575519813
"Population ages 25-29, female (% of female population)"	Togo	TGO	6.998390731	7.765941312	8.128179435	8.119846112	8.108492097	8.094989319	8.08294456	8.065642725	8.033852749	7.984412086	7.922636588	7.847310887
"Population ages 25-29, female (% of female population)"	Tunisia	TUN	8.267849072	8.364142861	9.292444546	9.376700414	9.42676627	9.438058591	9.401503245	9.31360546	9.171333503	8.977818285	8.750141251	8.48379445
"Population ages 25-29, female (% of female population)"	Uganda	UGA	7.061265444	7.133809724	7.274827687	7.291883999	7.311937458	7.320282399	7.330778772	7.34614486	7.370506931	7.4056494	7.44048414	7.485811281
"Population ages 25-29, female (% of female population)"	Ukraine	UKR	6.64757209	6.498915974	7.28404011	7.326341486	7.361366138	7.404943621	7.453516776	7.477219057	7.430615246	7.288491373	7.063659662	6.742645292
"Population ages 25-29, female (% of female population)"	Uzbekistan	UZB	8.894019521	7.869139464	8.697936691	8.877428147	9.064741447	9.233347921	9.415426559	9.585648278	9.711677352	9.776064527	9.801805576	9.773547607
"Population ages 25-29, female (% of female population)"	Vanuatu	VUT	8.379198023	7.684310646	8.141278041	8.249429631	8.40467595	8.566489317	8.774561641	8.967550205	9.066278268	9.050047475	8.95739247	8.741371477
"Population ages 25-29, female (% of female population)"	Vietnam	VNM	8.570973913	8.608735484	8.808096116	8.869353656	8.921834748	8.980956276	9.027833847	9.059691511	9.078497593	9.083340992	9.082514019	9.077776515
"Population ages 25-29, female (% of female population)"	West Bank and Gaza	PSE	7.444963129	7.308922849	7.569771478	7.587558512	7.637272227	7.705253222	7.796743731	7.910572065	8.046598444	8.201614223	8.376819218	8.569545998
"Population ages 25-29, female (% of female population)"	"Yemen, Rep."	YEM	6.377707615	6.0263073	7.885247756	8.059818992	8.233428834	8.397248414	8.549127621	8.690939336	8.827992759	8.961550281	9.088209295	9.217631055
"Population ages 25-29, female (% of female population)"	Zambia	ZMB	7.303018897	7.872262723	7.865470141	7.834435971	7.811656317	7.801173921	7.792660978	7.786615382	7.783152467	7.782697231	7.776977697	7.772579417
"Population ages 25-29, female (% of female population)"	Zimbabwe	ZWE	7.659584092	7.995426882	9.351794124	9.462017937	9.524518494	9.526163685	9.472055344	9.373786638	9.253269362	9.128655091	9.01368869	8.906316286
Population ages 65 and above (% of total)	Least developed countries: UN classification	LDC	3.115982825	3.277360052	3.406528506	3.42376679	3.43743618	3.46411547	3.487023971	3.50743373	3.52631058	3.544640109	3.574656455	3.601932962
Population ages 65 and above (% of total)	Afghanistan	AFG	2.211833444	2.248399951	2.252807583	2.275048099	2.303284913	2.337387233	2.377717688	2.420284102	2.459510679	2.493139921	2.541557556	2.580526062
Population ages 65 and above (% of total)	Angola	AGO	2.550141762	2.429699207	2.357879943	2.343231108	2.323458241	2.310326809	2.293196367	2.280595607	2.283381722	2.306313815	2.349443383	2.404553986
Population ages 65 and above (% of total)	Bangladesh	BGD	3.12267295	3.830664527	4.552951137	4.628717235	4.689533429	4.789703872	4.879536249	4.954786434	5.008360482	5.038168959	5.077477626	5.098226571
Population ages 65 and above (% of total)	Benin	BEN	3.750208898	3.257305507	3.213288481	3.225740455	3.229890581	3.236786902	3.23626089	3.232021427	3.228291022	3.227718885	3.235718888	3.244416543
Population ages 65 and above (% of total)	Bhutan	BTN	2.795004467	3.519434407	4.013553035	4.090933267	4.17334922	4.26840961	4.371373513	4.478398245	4.581375701	4.679534561	4.786873327	4.884659675
Population ages 65 and above (% of total)	Bolivia	BOL	4.406115068	5.064085285	5.722263513	5.839140431	5.951256281	6.049178918	6.140099174	6.232861012	6.339120629	6.465464551	6.578864466	6.703807593
Population ages 65 and above (% of total)	Burkina Faso	BFA	3.28290641	2.764874256	2.517296783	2.494396213	2.467911853	2.46120733	2.450924543	2.437970791	2.423277365	2.407873964	2.409753115	2.408627099
Population ages 65 and above (% of total)	Burundi	BDI	3.091452825	3.033602856	2.74827989	2.703194275	2.658501893	2.614936593	2.570992016	2.533065505	2.508908903	2.502483021	2.527679994	2.562350168
Population ages 65 and above (% of total)	Cabo Verde	CPV	4.321068904	5.07333151	5.599087291	5.517915821	5.4217491	5.214272921	4.990670825	4.772873222	4.593712068	4.471273923	4.441026021	4.459651383
Population ages 65 and above (% of total)	Cambodia	KHM	2.900714137	3.080037004	3.596741301	3.664693949	3.7334035	3.796769351	3.861184097	3.931565661	4.015954643	4.119313285	4.258699675	4.412305793
Population ages 65 and above (% of total)	Cameroon	CMR	3.552106329	3.369877665	3.264768281	3.244382708	3.221507529	3.213935837	3.203029752	3.189915456	3.175872522	3.161892331	3.16413678	3.165002247
Population ages 65 and above (% of total)	Central African Republic	CAF	4.010061977	3.854821296	3.736376929	3.709570118	3.671464137	3.691897931	3.698543743	3.694084855	3.680965019	3.659884296	3.65851721	3.654863192
Population ages 65 and above (% of total)	Chad	TCD	3.229487218	2.863318078	2.632231532	2.602386935	2.568678483	2.546471537	2.519445878	2.492753504	2.472814276	2.462637086	2.472222363	2.485833216
Population ages 65 and above (% of total)	Comoros	COM	3.146304368	3.035823268	2.993020698	2.976300108	2.950012469	2.940123328	2.922494156	2.903304113	2.891945456	2.893273169	2.924204469	2.962851021
Population ages 65 and above (% of total)	"Congo, Dem. Rep."	COD	2.9467813	2.953499809	2.985836129	2.989100927	2.99104991	3.001921782	3.010617106	3.016564312	3.01885738	3.017729697	3.020465071	3.019841852
Population ages 65 and above (% of total)	"Congo, Rep."	COG	3.745732869	3.568652896	3.377091365	3.355281223	3.33401494	3.341347699	3.347266338	3.352764126	3.358542555	3.365909688	3.382911733	3.401777313
Population ages 65 and above (% of total)	Cote d'Ivoire	CIV	2.654585346	2.740121227	2.84483741	2.854000574	2.853460884	2.874807654	2.885080787	2.887876672	2.887106188	2.885102053	2.911117311	2.932794122
